,Source_X,Source_Y,Source_Z,Destination_X,Destination_Y,Destination_Z
11362,55.2034509253,59.2034509253,0.0,56.6176644876,60.6176644876,0.0
11363,56.6176644876,60.6176644876,0.0,57.0,61.0,0.0
11364,57.0,61.0,0.0,58.03187805,62.03187805,0.0
11365,58.03187805,62.03187805,0.0,59.0,63.0,0.0
11366,59.0,63.0,0.0,59.4460916124,63.4460916124,0.0
11367,59.4460916124,63.4460916124,0.0,60.8603051747,64.8603051747,0.0
11368,60.8603051747,64.8603051747,0.0,61.0,65.0,0.0
11369,61.0,65.0,0.0,62.2745187371,66.2745187371,0.0
11370,62.2745187371,66.2745187371,0.0,63.0,67.0,0.0
11371,63.0,67.0,0.0,63.6887322995,67.6887322995,0.0
11372,63.6887322995,67.6887322995,0.0,65.0,69.0,0.0
11373,65.0,69.0,0.0,65.1029458619,69.1029458619,0.0
11374,65.1029458619,69.1029458619,0.0,66.5171594242,70.5171594242,0.0
11375,66.5171594242,70.5171594242,0.0,67.0,71.0,0.0
11376,67.0,71.0,0.0,67.9313729866,71.9313729866,0.0
11377,67.9313729866,71.9313729866,0.0,69.0,73.0,0.0
11378,69.0,73.0,0.0,69.345586549,73.345586549,0.0
11379,69.345586549,73.345586549,0.0,70.7598001114,74.7598001114,0.0
11380,70.7598001114,74.7598001114,0.0,71.0,75.0,0.0
11381,71.0,75.0,0.0,71.0,76.6603060598,0.0
11382,71.0,76.6603060598,0.0,71.0,77.0,0.0
11383,71.0,77.0,0.0,71.0,78.6603060598,0.0
11384,71.0,78.6603060598,0.0,71.0,79.0,0.0
11385,71.0,79.0,0.0,71.0,80.6603060598,0.0
11386,71.0,80.6603060598,0.0,71.0,81.0,0.0
11387,71.0,81.0,0.0,71.0,82.6603060598,0.0
11388,71.0,82.6603060598,0.0,71.0,83.0,0.0
11389,71.0,83.0,0.0,71.0,84.6603060598,0.0
11390,71.0,84.6603060598,0.0,71.0,85.0,0.0
11391,71.0,85.0,0.0,71.0,86.6603060598,0.0
11392,71.0,86.6603060598,0.0,71.0,87.0,0.0
11393,71.0,87.0,0.0,71.0,88.6603060598,0.0
11394,71.0,88.6603060598,0.0,71.0,89.0,0.0
11395,71.0,89.0,0.0,71.0,90.6603060598,0.0
11396,71.0,90.6603060598,0.0,69.4611532705,89.3828277848,0.0
11397,69.4611532705,89.3828277848,0.0,69.0,89.0,0.0
11398,69.0,89.0,0.0,68.0095903143,88.0095903143,0.0
11399,68.0095903143,88.0095903143,0.0,67.0,87.0,0.0
11400,67.0,87.0,0.0,66.5953767519,86.5953767519,0.0
11401,66.5953767519,86.5953767519,0.0,65.1811631895,85.1811631895,0.0
11402,65.1811631895,85.1811631895,0.0,65.0,85.0,0.0
11403,65.0,85.0,0.0,63.7669496271,83.7669496271,0.0
11404,63.7669496271,83.7669496271,0.0,63.0,83.0,0.0
11405,63.0,83.0,0.0,62.3527360648,82.3527360648,0.0
11406,62.3527360648,82.3527360648,0.0,61.0,81.0,0.0
11407,61.0,81.0,0.0,60.9130576891,81.0,0.0
11408,60.9130576891,81.0,0.0,59.0,81.0,0.0
11409,59.0,81.0,0.0,58.9130576891,81.0,0.0
11410,58.9130576891,81.0,0.0,57.0,81.0,0.0
11411,57.0,81.0,0.0,56.9130576891,81.0,0.0
11412,56.9130576891,81.0,0.0,55.0,81.0,0.0
11413,55.0,81.0,0.0,54.9130576891,81.0,0.0
11414,54.9130576891,81.0,0.0,53.0,81.0,0.0
11415,53.0,81.0,0.0,52.9130576891,81.0,0.0
11416,52.9130576891,81.0,0.0,51.0,81.0,0.0
11417,51.0,81.0,0.0,50.9130576891,81.0,0.0
11418,50.9130576891,81.0,0.0,49.0,81.0,0.0
11419,49.0,81.0,0.0,48.9130576891,81.0,0.0
11420,48.9130576891,81.0,0.0,47.0,81.0,0.0
11421,47.0,81.0,0.0,46.9130576891,81.0,0.0
11422,46.9130576891,81.0,0.0,45.0,81.0,0.0
11423,45.0,81.0,0.0,44.9130576891,81.0,0.0
11424,44.9130576891,81.0,0.0,43.0,81.0,0.0
11425,43.0,81.0,0.0,42.9130576891,81.0,0.0
11426,42.9130576891,81.0,0.0,41.0,81.0,0.0
11427,41.0,81.0,0.0,40.9130576891,81.0,0.0
11428,40.9130576891,81.0,0.0,39.0,81.0,0.0
11429,39.0,81.0,0.0,38.9130576891,81.0,0.0
11430,38.9130576891,81.0,0.0,37.0,81.0,0.0
11431,37.0,81.0,0.0,36.9130576891,81.0,0.0
11432,36.9130576891,81.0,0.0,35.0,81.0,0.0
11433,35.0,81.0,0.0,34.9130576891,81.0,0.0
11434,34.9130576891,81.0,0.0,33.0,81.0,0.0
11435,33.0,81.0,0.0,32.9130576891,81.0,0.0
11436,32.9130576891,81.0,0.0,31.0,81.0,0.0
11437,31.0,81.0,0.0,30.9130576891,81.0,0.0
11438,30.9130576891,81.0,0.0,29.0,81.0,0.0
11439,29.0,81.0,0.0,28.9130576891,81.0,0.0
11440,28.9130576891,81.0,0.0,27.0,81.0,0.0
11441,27.0,81.0,0.0,26.9130576891,81.0,0.0
11442,26.9130576891,81.0,0.0,25.0,81.0,0.0
11443,25.0,81.0,0.0,24.9130576891,81.0,0.0
11444,24.9130576891,81.0,0.0,23.0,81.0,0.0
11445,23.0,81.0,0.0,22.9130576891,81.0,0.0
11446,22.9130576891,81.0,0.0,21.0,81.0,0.0
11447,21.0,81.0,0.0,20.9130576891,81.0,0.0
11448,20.9130576891,81.0,0.0,19.0,81.0,0.0
11449,19.0,81.0,0.0,18.9130576891,81.0,0.0
11450,18.9130576891,81.0,0.0,17.0,81.0,0.0
11451,17.0,81.0,0.0,16.9130576891,81.0,0.0
11452,16.9130576891,81.0,0.0,18.3570293921,79.6161843617,0.0
11453,18.3570293921,79.6161843617,0.0,19.0,79.0,0.0
11454,19.0,79.0,0.0,19.7844936365,78.2155063635,0.0
11455,19.7844936365,78.2155063635,0.0,21.0,77.0,0.0
11456,21.0,77.0,0.0,21.1987071988,76.8012928012,0.0
11457,21.1987071988,76.8012928012,0.0,22.6129207612,75.3870792388,0.0
11458,22.6129207612,75.3870792388,0.0,23.0,75.0,0.0
11459,23.0,75.0,0.0,24.0271343236,73.9728656764,0.0
11460,24.0271343236,73.9728656764,0.0,25.0,73.0,0.0
11461,25.0,73.0,0.0,25.441347886,72.558652114,0.0
11462,25.441347886,72.558652114,0.0,26.8555614483,71.1444385517,0.0
11463,26.8555614483,71.1444385517,0.0,27.0,71.0,0.0
11464,27.0,71.0,0.0,28.2697750107,69.7302249893,0.0
11465,28.2697750107,69.7302249893,0.0,29.0,69.0,0.0
11466,29.0,69.0,0.0,29.6839885731,68.3160114269,0.0
11467,29.6839885731,68.3160114269,0.0,31.0,67.0,0.0
11468,31.0,67.0,0.0,31.0982021355,66.9017978645,0.0
11469,31.0982021355,66.9017978645,0.0,32.5124156978,65.4875843022,0.0
11470,32.5124156978,65.4875843022,0.0,33.0,65.0,0.0
11471,33.0,65.0,0.0,33.9266292602,64.0733707398,0.0
11472,33.9266292602,64.0733707398,0.0,35.0,63.0,0.0
11473,35.0,63.0,0.0,35.3408428226,62.6591571774,0.0
11474,35.3408428226,62.6591571774,0.0,36.7550563849,61.2449436151,0.0
11475,36.7550563849,61.2449436151,0.0,37.0,61.0,0.0
11476,37.0,61.0,0.0,38.1692699473,59.8307300527,0.0
11477,38.1692699473,59.8307300527,0.0,39.0,59.0,0.0
11478,39.0,59.0,0.0,39.5834835097,58.4165164903,0.0
11479,39.5834835097,58.4165164903,0.0,40.9976970721,57.0023029279,0.0
11480,40.9976970721,57.0023029279,0.0,41.0,57.0,0.0
11481,41.0,57.0,0.0,42.4119106344,55.5880893656,0.0
11482,42.4119106344,55.5880893656,0.0,43.0,55.0,0.0
11483,43.0,55.0,0.0,43.8261241968,54.1738758032,0.0
11484,43.8261241968,54.1738758032,0.0,45.0,53.0,0.0
11485,45.0,53.0,0.0,45.2403377592,52.7596622408,0.0
11486,45.2403377592,52.7596622408,0.0,46.6545513216,51.3454486784,0.0
11487,46.6545513216,51.3454486784,0.0,47.0,51.0,0.0
11488,47.0,51.0,0.0,48.0687648839,49.9312351161,0.0
11489,48.0687648839,49.9312351161,0.0,49.0,49.0,0.0
11490,49.0,49.0,0.0,49.4829784463,48.5170215537,0.0
11491,49.4829784463,48.5170215537,0.0,50.8971920087,47.1028079913,0.0
11492,50.8971920087,47.1028079913,0.0,51.0,47.0,0.0
11493,51.0,47.0,0.0,52.3114055711,45.6885944289,0.0
11494,52.3114055711,45.6885944289,0.0,53.0,45.0,0.0
11495,53.0,45.0,0.0,53.7256191334,44.2743808666,0.0
11496,53.7256191334,44.2743808666,0.0,55.0,43.0,0.0
11497,55.0,43.0,0.0,55.1398326958,42.8601673042,0.0
11498,55.1398326958,42.8601673042,0.0,56.5540462582,41.4459537418,0.0
11499,56.5540462582,41.4459537418,0.0,57.0,41.0,0.0
11500,57.0,41.0,0.0,57.9682598205,40.0317401795,0.0
11501,57.9682598205,40.0317401795,0.0,59.0,39.0,0.0
11502,59.0,39.0,0.0,59.3824733829,38.6175266171,0.0
11503,59.3824733829,38.6175266171,0.0,60.7966869453,37.2033130547,0.0
11504,60.7966869453,37.2033130547,0.0,61.0,37.0,0.0
11505,61.0,37.0,0.0,62.2109005077,35.7890994923,0.0
11506,62.2109005077,35.7890994923,0.0,63.0,35.0,0.0
11507,63.0,35.0,0.0,63.62511407,34.37488593,0.0
11508,63.62511407,34.37488593,0.0,65.0,33.0,0.0
11509,65.0,33.0,0.0,65.0393276324,32.9606723676,0.0
11510,65.0393276324,32.9606723676,0.0,66.4535411948,31.5464588052,0.0
11511,66.4535411948,31.5464588052,0.0,67.0,31.0,0.0
11512,67.0,31.0,0.0,67.8677547572,30.1322452428,0.0
11513,67.8677547572,30.1322452428,0.0,69.0,29.0,0.0
11514,69.0,29.0,0.0,69.2819683195,28.7180316805,0.0
11515,69.2819683195,28.7180316805,0.0,70.6961818819,27.3038181181,0.0
11516,70.6961818819,27.3038181181,0.0,71.0,27.0,0.0
11517,71.0,27.0,0.0,72.1103954443,25.8896045557,0.0
11518,72.1103954443,25.8896045557,0.0,73.0,25.0,0.0
11519,73.0,25.0,0.0,73.5246090066,24.4753909934,0.0
11520,73.5246090066,24.4753909934,0.0,74.938822569,23.061177431,0.0
11521,74.938822569,23.061177431,0.0,75.0,23.0,0.0
11522,75.0,23.0,0.0,76.3530361314,21.6469638686,0.0
11523,76.3530361314,21.6469638686,0.0,77.0,21.0,0.0
11524,77.0,21.0,0.0,77.7672496938,20.2327503062,0.0
11525,77.7672496938,20.2327503062,0.0,79.0,19.0,0.0
11526,79.0,19.0,0.0,79.1814632561,18.8185367439,0.0
11527,79.1814632561,18.8185367439,0.0,80.5956768185,17.4043231815,0.0
11528,80.5956768185,17.4043231815,0.0,81.0,17.0,0.0
11529,81.0,17.0,0.0,82.4282006732,17.0,0.0
11530,82.4282006732,17.0,0.0,83.0,17.0,0.0
11531,83.0,17.0,0.0,84.4282006732,17.0,0.0
11532,84.4282006732,17.0,0.0,85.0,17.0,0.0
11533,85.0,17.0,0.0,86.4282006732,17.0,0.0
11534,86.4282006732,17.0,0.0,87.0,17.0,0.0
11535,87.0,17.0,0.0,88.4282006732,17.0,0.0
11536,88.4282006732,17.0,0.0,87.2659240837,18.6276096368,0.0
11537,87.2659240837,18.6276096368,0.0,87.0,19.0,0.0
11538,87.0,19.0,0.0,85.9093526603,20.0906473397,0.0
11539,85.9093526603,20.0906473397,0.0,85.0,21.0,0.0
11540,85.0,21.0,0.0,84.495139098,21.504860902,0.0
11541,84.495139098,21.504860902,0.0,83.0809255356,22.9190744644,0.0
11542,83.0809255356,22.9190744644,0.0,83.0,23.0,0.0
11543,83.0,23.0,0.0,81.6667119732,24.3332880268,0.0
11544,81.6667119732,24.3332880268,0.0,81.0,25.0,0.0
11545,81.0,25.0,0.0,80.2524984108,25.7475015892,0.0
11546,80.2524984108,25.7475015892,0.0,79.0,27.0,0.0
11547,79.0,27.0,0.0,78.8382848485,27.1617151515,0.0
11548,78.8382848485,27.1617151515,0.0,77.4240712861,28.5759287139,0.0
11549,77.4240712861,28.5759287139,0.0,77.0,29.0,0.0
11550,77.0,29.0,0.0,76.0098577237,29.9901422763,0.0
11551,76.0098577237,29.9901422763,0.0,75.0,31.0,0.0
11552,75.0,31.0,0.0,74.5956441613,31.4043558387,0.0
11553,74.5956441613,31.4043558387,0.0,73.181430599,32.818569401,0.0
11554,73.181430599,32.818569401,0.0,73.0,33.0,0.0
11555,73.0,33.0,0.0,71.7672170366,34.2327829634,0.0
11556,71.7672170366,34.2327829634,0.0,71.0,35.0,0.0
11557,71.0,35.0,0.0,70.3530034742,35.6469965258,0.0
11558,70.3530034742,35.6469965258,0.0,69.0,37.0,0.0
11559,69.0,37.0,0.0,68.9387899119,37.0612100881,0.0
11560,68.9387899119,37.0612100881,0.0,67.5245763495,38.4754236505,0.0
11561,67.5245763495,38.4754236505,0.0,67.0,39.0,0.0
11562,67.0,39.0,0.0,66.1103627871,39.8896372129,0.0
11563,66.1103627871,39.8896372129,0.0,65.0,41.0,0.0
11564,65.0,41.0,0.0,64.6961492247,41.3038507753,0.0
11565,64.6961492247,41.3038507753,0.0,63.2819356624,42.7180643376,0.0
11566,63.2819356624,42.7180643376,0.0,63.0,43.0,0.0
11567,63.0,43.0,0.0,61.8677221,44.1322779,0.0
11568,61.8677221,44.1322779,0.0,61.0,45.0,0.0
11569,61.0,45.0,0.0,60.4535085376,45.5464914624,0.0
11570,60.4535085376,45.5464914624,0.0,59.0392949752,46.9607050248,0.0
11571,59.0392949752,46.9607050248,0.0,59.0,47.0,0.0
11572,59.0,47.0,0.0,57.6250814129,48.3749185871,0.0
11573,57.6250814129,48.3749185871,0.0,57.0,49.0,0.0
11574,57.0,49.0,0.0,56.2108678505,49.7891321495,0.0
11575,56.2108678505,49.7891321495,0.0,55.0,51.0,0.0
11576,55.0,51.0,0.0,54.7966542881,51.2033457119,0.0
11577,54.7966542881,51.2033457119,0.0,53.3824407257,52.6175592743,0.0
11578,53.3824407257,52.6175592743,0.0,53.0,53.0,0.0
11579,53.0,53.0,0.0,51.9682271634,54.0317728366,0.0
11580,51.9682271634,54.0317728366,0.0,51.0,55.0,0.0
11581,51.0,55.0,0.0,50.554013601,55.445986399,0.0
11582,50.554013601,55.445986399,0.0,49.1398000386,56.8601999614,0.0
11583,49.1398000386,56.8601999614,0.0,49.0,57.0,0.0
11584,49.0,57.0,0.0,47.7255864763,58.2744135237,0.0
11585,47.7255864763,58.2744135237,0.0,47.0,59.0,0.0
11586,47.0,59.0,0.0,46.3113729139,59.6886270861,0.0
11587,46.3113729139,59.6886270861,0.0,45.0,61.0,0.0
11588,45.0,61.0,0.0,44.8971593515,61.1028406485,0.0
11589,44.8971593515,61.1028406485,0.0,43.4829457891,62.5170542109,0.0
11590,43.4829457891,62.5170542109,0.0,43.0,63.0,0.0
11591,43.0,63.0,0.0,42.0687322268,63.9312677732,0.0
11592,42.0687322268,63.9312677732,0.0,41.0,65.0,0.0
11593,41.0,65.0,0.0,40.6545186644,65.3454813356,0.0
11594,40.6545186644,65.3454813356,0.0,39.240305102,66.759694898,0.0
11595,39.240305102,66.759694898,0.0,39.0,67.0,0.0
11596,39.0,67.0,0.0,37.8260915396,68.1739084604,0.0
11597,37.8260915396,68.1739084604,0.0,37.0,69.0,0.0
11598,37.0,69.0,0.0,36.4118779773,69.5881220227,0.0
11599,36.4118779773,69.5881220227,0.0,35.0,71.0,0.0
11600,35.0,71.0,0.0,34.9976644149,71.0023355851,0.0
11601,34.9976644149,71.0023355851,0.0,33.5834508525,72.4165491475,0.0
11602,33.5834508525,72.4165491475,0.0,33.0,73.0,0.0
11603,33.0,73.0,0.0,32.1692372901,73.8307627099,0.0
11604,32.1692372901,73.8307627099,0.0,31.0,75.0,0.0
11605,31.0,75.0,0.0,30.7550237278,75.2449762722,0.0
11606,30.7550237278,75.2449762722,0.0,29.3408101654,76.6591898346,0.0
11607,29.3408101654,76.6591898346,0.0,29.0,77.0,0.0
11608,29.0,77.0,0.0,27.926596603,78.073403397,0.0
11609,27.926596603,78.073403397,0.0,27.0,79.0,0.0
11610,27.0,79.0,0.0,26.5123830407,79.4876169593,0.0
11611,26.5123830407,79.4876169593,0.0,25.0981694783,80.9018305217,0.0
11612,25.0981694783,80.9018305217,0.0,25.0,81.0,0.0
11613,25.0,81.0,0.0,23.1388326076,81.0,0.0
11614,23.1388326076,81.0,0.0,23.0,81.0,0.0
11615,23.0,81.0,0.0,21.1388326076,81.0,0.0
11616,21.1388326076,81.0,0.0,21.0,81.0,0.0
11617,21.0,81.0,0.0,19.1388326076,81.0,0.0
11618,19.1388326076,81.0,0.0,19.0,81.0,0.0
11619,19.0,81.0,0.0,17.1388326076,81.0,0.0
11620,17.1388326076,81.0,0.0,17.0,81.0,0.0
11621,17.0,81.0,0.0,15.1388326076,81.0,0.0
11622,15.1388326076,81.0,0.0,15.0,81.0,0.0
11623,15.0,81.0,0.0,16.4142135624,79.5857864376,0.0
11624,16.4142135624,79.5857864376,0.0,17.0,79.0,0.0
11625,17.0,79.0,0.0,17.8284271247,78.1715728753,0.0
11626,17.8284271247,78.1715728753,0.0,19.0,77.0,0.0
11627,19.0,77.0,0.0,19.2426406871,76.7573593129,0.0
11628,19.2426406871,76.7573593129,0.0,20.6568542495,75.3431457505,0.0
11629,20.6568542495,75.3431457505,0.0,21.0,75.0,0.0
11630,21.0,75.0,0.0,22.0710678119,73.9289321881,0.0
11631,22.0710678119,73.9289321881,0.0,23.0,73.0,0.0
11632,23.0,73.0,0.0,23.4852813742,72.5147186258,0.0
11633,23.4852813742,72.5147186258,0.0,24.8994949366,71.1005050634,0.0
11634,24.8994949366,71.1005050634,0.0,25.0,71.0,0.0
11635,25.0,71.0,0.0,26.313708499,69.686291501,0.0
11636,26.313708499,69.686291501,0.0,27.0,69.0,0.0
11637,27.0,69.0,0.0,27.7279220614,68.2720779386,0.0
11638,27.7279220614,68.2720779386,0.0,29.0,67.0,0.0
11639,29.0,67.0,0.0,29.1421356237,66.8578643763,0.0
11640,29.1421356237,66.8578643763,0.0,30.5563491861,65.4436508139,0.0
11641,30.5563491861,65.4436508139,0.0,31.0,65.0,0.0
11642,31.0,65.0,0.0,31.9705627485,64.0294372515,0.0
11643,31.9705627485,64.0294372515,0.0,33.0,63.0,0.0
11644,33.0,63.0,0.0,33.3847763109,62.6152236891,0.0
11645,33.3847763109,62.6152236891,0.0,34.7989898732,61.2010101268,0.0
11646,34.7989898732,61.2010101268,0.0,35.0,61.0,0.0
11647,35.0,61.0,0.0,36.2132034356,59.7867965644,0.0
11648,36.2132034356,59.7867965644,0.0,37.0,59.0,0.0
11649,37.0,59.0,0.0,37.627416998,58.372583002,0.0
11650,37.627416998,58.372583002,0.0,39.0,57.0,0.0
11651,39.0,57.0,0.0,39.0416305603,56.9583694397,0.0
11652,39.0416305603,56.9583694397,0.0,40.4558441227,55.5441558773,0.0
11653,40.4558441227,55.5441558773,0.0,41.0,55.0,0.0
11654,41.0,55.0,0.0,41.8700576851,54.1299423149,0.0
11655,41.8700576851,54.1299423149,0.0,43.0,53.0,0.0
11656,43.0,53.0,0.0,43.2842712475,52.7157287525,0.0
11657,43.2842712475,52.7157287525,0.0,44.6984848098,51.3015151902,0.0
11658,44.6984848098,51.3015151902,0.0,45.0,51.0,0.0
11659,45.0,51.0,0.0,46.1126983722,49.8873016278,0.0
11660,46.1126983722,49.8873016278,0.0,47.0,49.0,0.0
11661,47.0,49.0,0.0,47.5269119346,48.4730880654,0.0
11662,47.5269119346,48.4730880654,0.0,48.941125497,47.058874503,0.0
11663,48.941125497,47.058874503,0.0,49.0,47.0,0.0
11664,49.0,47.0,0.0,50.3553390593,45.6446609407,0.0
11665,50.3553390593,45.6446609407,0.0,51.0,45.0,0.0
11666,51.0,45.0,0.0,51.7695526217,44.2304473783,0.0
11667,51.7695526217,44.2304473783,0.0,53.0,43.0,0.0
11668,53.0,43.0,0.0,53.1837661841,42.8162338159,0.0
11669,53.1837661841,42.8162338159,0.0,54.5979797464,41.4020202536,0.0
11670,54.5979797464,41.4020202536,0.0,55.0,41.0,0.0
11671,55.0,41.0,0.0,56.0121933088,39.9878066912,0.0
11672,56.0121933088,39.9878066912,0.0,57.0,39.0,0.0
11673,57.0,39.0,0.0,57.4264068712,38.5735931288,0.0
11674,57.4264068712,38.5735931288,0.0,58.8406204336,37.1593795664,0.0
11675,58.8406204336,37.1593795664,0.0,59.0,37.0,0.0
11676,59.0,37.0,0.0,60.2548339959,35.7451660041,0.0
11677,60.2548339959,35.7451660041,0.0,61.0,35.0,0.0
11678,61.0,35.0,0.0,61.6690475583,34.3309524417,0.0
11679,61.6690475583,34.3309524417,0.0,63.0,33.0,0.0
11680,63.0,33.0,0.0,63.0832611207,32.9167388793,0.0
11681,63.0832611207,32.9167388793,0.0,64.4974746831,31.5025253169,0.0
11682,64.4974746831,31.5025253169,0.0,65.0,31.0,0.0
11683,65.0,31.0,0.0,65.9116882454,30.0883117546,0.0
11684,65.9116882454,30.0883117546,0.0,67.0,29.0,0.0
11685,67.0,29.0,0.0,67.3259018078,28.6740981922,0.0
11686,67.3259018078,28.6740981922,0.0,68.7401153702,27.2598846298,0.0
11687,68.7401153702,27.2598846298,0.0,69.0,27.0,0.0
11688,69.0,27.0,0.0,70.1543289326,25.8456710674,0.0
11689,70.1543289326,25.8456710674,0.0,71.0,25.0,0.0
11690,71.0,25.0,0.0,71.5685424949,24.4314575051,0.0
11691,71.5685424949,24.4314575051,0.0,72.9827560573,23.0172439427,0.0
11692,72.9827560573,23.0172439427,0.0,73.0,23.0,0.0
11693,73.0,23.0,0.0,74.3969696197,21.6030303803,0.0
11694,74.3969696197,21.6030303803,0.0,75.0,21.0,0.0
11695,75.0,21.0,0.0,75.811183182,20.188816818,0.0
11696,75.811183182,20.188816818,0.0,77.0,19.0,0.0
11697,77.0,19.0,0.0,77.2253967444,18.7746032556,0.0
11698,77.2253967444,18.7746032556,0.0,78.6396103068,17.3603896932,0.0
11699,78.6396103068,17.3603896932,0.0,79.0,17.0,0.0
11700,79.0,17.0,0.0,80.4903320081,17.0,0.0
11701,80.4903320081,17.0,0.0,81.0,17.0,0.0
11702,81.0,17.0,0.0,82.4903320081,17.0,0.0
11703,82.4903320081,17.0,0.0,83.0,17.0,0.0
11704,83.0,17.0,0.0,84.4903320081,17.0,0.0
11705,84.4903320081,17.0,0.0,85.0,17.0,0.0
11706,85.0,17.0,0.0,86.4903320081,17.0,0.0
11707,86.4903320081,17.0,0.0,87.0,17.0,0.0
11708,87.0,17.0,0.0,88.4903320081,17.0,0.0
11709,88.4903320081,17.0,0.0,87.2952992779,15.3962865674,0.0
11710,87.2952992779,15.3962865674,0.0,87.0,15.0,0.0
11711,87.0,15.0,0.0,85.9352465262,13.9352465262,0.0
11712,85.9352465262,13.9352465262,0.0,85.0,13.0,0.0
11713,85.0,13.0,0.0,84.3226383216,13.0,0.0
11714,84.3226383216,13.0,0.0,83.0,13.0,0.0
11715,83.0,13.0,0.0,82.3226383216,13.0,0.0
11716,82.3226383216,13.0,0.0,81.0,13.0,0.0
11717,81.0,13.0,0.0,80.3226383216,13.0,0.0
11718,80.3226383216,13.0,0.0,79.0,13.0,0.0
11719,79.0,13.0,0.0,78.3226383216,13.0,0.0
11720,78.3226383216,13.0,0.0,77.0,13.0,0.0
11721,77.0,13.0,0.0,76.3226383216,13.0,0.0
11722,76.3226383216,13.0,0.0,75.0,13.0,0.0
11723,75.0,13.0,0.0,74.3226383216,13.0,0.0
11724,74.3226383216,13.0,0.0,73.0,13.0,0.0
11725,73.0,13.0,0.0,72.3226383216,13.0,0.0
11726,72.3226383216,13.0,0.0,71.0,13.0,0.0
11727,71.0,13.0,0.0,70.3226383216,13.0,0.0
11728,70.3226383216,13.0,0.0,69.0,13.0,0.0
11729,69.0,13.0,0.0,68.3226383216,13.0,0.0
11730,68.3226383216,13.0,0.0,67.0,13.0,0.0
11731,67.0,13.0,0.0,66.3226383216,13.0,0.0
11732,66.3226383216,13.0,0.0,65.0,13.0,0.0
11733,65.0,13.0,0.0,64.3226383216,13.0,0.0
11734,64.3226383216,13.0,0.0,63.0,13.0,0.0
11735,63.0,13.0,0.0,62.3226383216,13.0,0.0
11736,62.3226383216,13.0,0.0,61.0,13.0,0.0
11737,61.0,13.0,0.0,60.3226383216,13.0,0.0
11738,60.3226383216,13.0,0.0,59.0,13.0,0.0
11739,59.0,13.0,0.0,58.3226383216,13.0,0.0
11740,58.3226383216,13.0,0.0,57.0,13.0,0.0
11741,57.0,13.0,0.0,56.3226383216,13.0,0.0
11742,56.3226383216,13.0,0.0,55.0,13.0,0.0
11743,55.0,13.0,0.0,54.3226383216,13.0,0.0
11744,54.3226383216,13.0,0.0,53.0,13.0,0.0
11745,53.0,13.0,0.0,52.3226383216,13.0,0.0
11746,52.3226383216,13.0,0.0,51.0,13.0,0.0
11747,51.0,13.0,0.0,50.3226383216,13.0,0.0
11748,50.3226383216,13.0,0.0,49.0,13.0,0.0
11749,49.0,13.0,0.0,48.3226383216,13.0,0.0
11750,48.3226383216,13.0,0.0,47.0,13.0,0.0
11751,47.0,13.0,0.0,46.3226383216,13.0,0.0
11752,46.3226383216,13.0,0.0,45.0,13.0,0.0
11753,45.0,13.0,0.0,44.3226383216,13.0,0.0
11754,44.3226383216,13.0,0.0,43.0,13.0,0.0
11755,43.0,13.0,0.0,42.3226383216,13.0,0.0
11756,42.3226383216,13.0,0.0,41.0,13.0,0.0
11757,41.0,13.0,0.0,40.3226383216,13.0,0.0
11758,40.3226383216,13.0,0.0,39.0,13.0,0.0
11759,39.0,13.0,0.0,38.3226383216,13.0,0.0
11760,38.3226383216,13.0,0.0,37.0,13.0,0.0
11761,37.0,13.0,0.0,36.3226383216,13.0,0.0
11762,36.3226383216,13.0,0.0,35.0,13.0,0.0
11763,35.0,13.0,0.0,34.3226383216,13.0,0.0
11764,34.3226383216,13.0,0.0,33.0,13.0,0.0
11765,33.0,13.0,0.0,32.3226383216,13.0,0.0
11766,32.3226383216,13.0,0.0,31.0,13.0,0.0
11767,31.0,13.0,0.0,30.3226383216,13.0,0.0
11768,30.3226383216,13.0,0.0,29.0,13.0,0.0
11769,29.0,13.0,0.0,28.3226383216,13.0,0.0
11770,28.3226383216,13.0,0.0,27.0,13.0,0.0
11771,27.0,13.0,0.0,26.3226383216,13.0,0.0
11772,26.3226383216,13.0,0.0,25.0,13.0,0.0
11773,25.0,13.0,0.0,24.3226383216,13.0,0.0
11774,24.3226383216,13.0,0.0,23.0,13.0,0.0
11775,23.0,13.0,0.0,22.3226383216,13.0,0.0
11776,22.3226383216,13.0,0.0,21.0,13.0,0.0
11777,21.0,13.0,0.0,20.3226383216,13.0,0.0
11778,20.3226383216,13.0,0.0,19.0,13.0,0.0
11779,19.0,13.0,0.0,18.3226383216,13.0,0.0
11780,18.3226383216,13.0,0.0,17.0,13.0,0.0
11781,17.0,13.0,0.0,16.3226383216,13.0,0.0
11782,16.3226383216,13.0,0.0,15.0,13.0,0.0
11783,15.0,13.0,0.0,14.3226383216,13.0,0.0
11784,14.3226383216,13.0,0.0,13.0,13.0,0.0
11785,13.0,13.0,0.0,12.3226383216,13.0,0.0
11786,12.3226383216,13.0,0.0,13.9249395758,14.196925516,0.0
11787,13.9249395758,14.196925516,0.0,15.0,15.0,0.0
11788,15.0,15.0,0.0,15.4653501521,15.4653501521,0.0
11789,15.4653501521,15.4653501521,0.0,16.8795637145,16.8795637145,0.0
11790,16.8795637145,16.8795637145,0.0,17.0,17.0,0.0
11791,17.0,17.0,0.0,18.2937772769,18.2937772769,0.0
